127.0.0.1 - - [25/Jul/2018:22:51:02 +0000] "GET /2018/07/25/hello-world/ HTTP/1.1" 200 19655 "http://fictional-university.local/2018/07/25/hello-world/" "WordPress/4.9.7; http://fictional-university.local"
127.0.0.1 - - [25/Jul/2018:22:51:03 +0000] "POST /wp-cron.php?doing_wp_cron=1532559062.6504669189453125000000 HTTP/1.1" 499 0 "http://fictional-university.local/wp-cron.php?doing_wp_cron=1532559062.6504669189453125000000" "WordPress/4.9.7; http://fictional-university.local"
127.0.0.1 - - [25/Jul/2018:22:54:15 +0000] "GET /wp-admin/load-styles.php?c=0&dir=ltr&load%5B%5D=dashicons,admin-bar,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets&load%5B%5D=,site-icon,l10n,buttons,wp-auth-check&ver=4.9.7 HTTP/1.0" 200 335791 "http://fictional-university.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
127.0.0.1 - - [25/Jul/2018:22:54:15 +0000] "GET /wp-admin/load-scripts.php?c=0&load%5B%5D=hoverIntent,common,admin-bar,wp-ajax-response,jquery-color,wp-lists,quicktags,jquery-query,admin-comments,jquery-ui-core,jquery-&load%5B%5D=ui-widget,jquery-ui-mouse,jquery-ui-sortable,postbox,underscore,wp-util,wp-a11y,dashboard,thickbox,plugin-install,updates,shortc&load%5B%5D=ode,media-upload,svg-painter,heartbeat,wp-auth-check,wplink,jquery-ui-position,jquery-ui-menu,jquery-ui-autocomplete&ver=4.9.7 HTTP/1.0" 200 244314 "http://fictional-university.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
127.0.0.1 - - [25/Jul/2018:22:54:16 +0000] "POST /wp-cron.php?doing_wp_cron=1532559256.0036540031433105468750 HTTP/1.1" 200 31 "http://fictional-university.local/wp-cron.php?doing_wp_cron=1532559256.0036540031433105468750" "WordPress/4.9.7; http://fictional-university.local"
127.0.0.1 - - [25/Jul/2018:22:54:16 +0000] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=1&_ajax_nonce=0f3152e2d0&1532559257331 HTTP/1.0" 200 1114 "http://fictional-university.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
127.0.0.1 - - [25/Jul/2018:22:54:16 +0000] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=2&_ajax_nonce=0f3152e2d0&1532559257470 HTTP/1.0" 200 572 "http://fictional-university.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
127.0.0.1 - - [25/Jul/2018:22:54:16 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fictional-university.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
127.0.0.1 - - [25/Jul/2018:22:54:16 +0000] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=yes&_ajax_nonce=0f3152e2d0&1532559257529 HTTP/1.0" 200 1 "http://fictional-university.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
127.0.0.1 - - [25/Jul/2018:22:54:16 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 1372 "http://fictional-university.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
127.0.0.1 - - [25/Jul/2018:22:54:17 +0000] "GET /wp-admin/admin-ajax.php?action=dashboard-widgets&widget=dashboard_primary&pagenow=dashboard HTTP/1.0" 200 744 "http://fictional-university.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
127.0.0.1 - - [25/Jul/2018:22:55:16 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://fictional-university.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
127.0.0.1 - - [25/Jul/2018:22:56:16 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://fictional-university.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
127.0.0.1 - - [25/Jul/2018:22:57:16 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://fictional-university.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
127.0.0.1 - - [25/Jul/2018:22:59:16 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://fictional-university.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
127.0.0.1 - - [25/Jul/2018:22:59:34 +0000] "GET / HTTP/1.0" 200 61172 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
127.0.0.1 - - [25/Jul/2018:22:59:35 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fictional-university.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
127.0.0.1 - - [25/Jul/2018:23:00:16 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://fictional-university.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
127.0.0.1 - - [25/Jul/2018:23:02:16 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://fictional-university.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
127.0.0.1 - - [25/Jul/2018:23:04:17 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://fictional-university.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
127.0.0.1 - - [25/Jul/2018:23:04:35 +0000] "GET /experiment.php HTTP/1.0" 200 16 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
127.0.0.1 - - [25/Jul/2018:23:04:35 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fictional-university.local/experiment.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
127.0.0.1 - - [25/Jul/2018:23:06:18 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://fictional-university.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
127.0.0.1 - - [25/Jul/2018:23:08:18 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://fictional-university.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
127.0.0.1 - - [25/Jul/2018:23:45:44 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://fictional-university.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
127.0.0.1 - - [25/Jul/2018:23:45:47 +0000] "GET / HTTP/1.0" 200 61172 "http://fictional-university.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
127.0.0.1 - - [25/Jul/2018:23:45:47 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fictional-university.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
127.0.0.1 - - [25/Jul/2018:23:45:51 +0000] "GET /experiment.php HTTP/1.0" 200 236 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
127.0.0.1 - - [25/Jul/2018:23:45:51 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fictional-university.local/experiment.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
127.0.0.1 - - [26/Jul/2018:00:01:44 +0000] "POST /wp-cron.php?doing_wp_cron=1532563304.1833040714263916015625 HTTP/1.1" 200 31 "http://fictional-university.local/wp-cron.php?doing_wp_cron=1532563304.1833040714263916015625" "WordPress/4.9.7; http://fictional-university.local"
127.0.0.1 - - [26/Jul/2018:00:01:44 +0000] "GET / HTTP/1.0" 200 61172 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
127.0.0.1 - - [26/Jul/2018:00:01:44 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fictional-university.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
127.0.0.1 - - [26/Jul/2018:00:02:01 +0000] "GET /wp-admin/ HTTP/1.0" 200 56339 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
127.0.0.1 - - [26/Jul/2018:00:02:02 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=jquery-core,jquery-migrate,utils&ver=4.9.7 HTTP/1.0" 200 41526 "http://fictional-university.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
127.0.0.1 - - [26/Jul/2018:00:02:02 +0000] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=dashicons,admin-bar,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets&load%5B%5D=,site-icon,l10n,buttons,wp-auth-check&ver=4.9.7 HTTP/1.0" 200 95758 "http://fictional-university.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
127.0.0.1 - - [26/Jul/2018:00:02:02 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,wp-ajax-response,jquery-color,wp-lists,quicktags,jquery-query,admin-comments,jquery-ui-core,jquery-&load%5B%5D=ui-widget,jquery-ui-mouse,jquery-ui-sortable,postbox,underscore,wp-util,wp-a11y,dashboard,thickbox,plugin-install,updates,shortc&load%5B%5D=ode,media-upload,svg-painter,heartbeat,wp-auth-check,wplink,jquery-ui-position,jquery-ui-menu,jquery-ui-autocomplete&ver=4.9.7 HTTP/1.0" 200 79068 "http://fictional-university.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
127.0.0.1 - - [26/Jul/2018:00:02:02 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fictional-university.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
127.0.0.1 - - [26/Jul/2018:00:03:03 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://fictional-university.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
127.0.0.1 - - [26/Jul/2018:00:05:04 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://fictional-university.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
127.0.0.1 - - [26/Jul/2018:00:06:04 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://fictional-university.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
127.0.0.1 - - [26/Jul/2018:00:06:05 +0000] "GET /wp-admin/ HTTP/1.0" 200 56339 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
127.0.0.1 - - [26/Jul/2018:00:06:06 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fictional-university.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
127.0.0.1 - - [26/Jul/2018:00:06:07 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 45799 "http://fictional-university.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
127.0.0.1 - - [26/Jul/2018:00:06:07 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,thickbox,underscore,backbone,wp-util,wp-backbone,wp-a11y,customize-base,theme,updates,svg-painter,h&load%5B%5D=eartbeat,wp-auth-check&ver=4.9.7 HTTP/1.0" 200 51084 "http://fictional-university.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
127.0.0.1 - - [26/Jul/2018:00:06:07 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fictional-university.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
127.0.0.1 - - [26/Jul/2018:00:06:13 +0000] "GET /wp-admin/customize.php?theme=hestia&return=http%3A%2F%2Ffictional-university.local%2Fwp-admin%2Fthemes.php HTTP/1.0" 200 693753 "http://fictional-university.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
127.0.0.1 - - [26/Jul/2018:00:06:13 +0000] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=dashicons,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets,site-icon&load%5B%5D=,l10n,buttons,customize-controls,customize-widgets,customize-nav-menus,media-views,wp-color-picker,code-editor&ver=4.9.7 HTTP/1.0" 200 117394 "http://fictional-university.local/wp-admin/customize.php?theme=hestia&return=http%3A%2F%2Ffictional-university.local%2Fwp-admin%2Fthemes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
127.0.0.1 - - [26/Jul/2018:00:06:13 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=jquery-core,jquery-migrate,underscore,customize-base,wp-a11y,wp-util,jquery-ui-core,customize-controls,jquery-ui-widget,jquery-u&load%5B%5D=i-mouse,jquery-ui-sortable,jquery-ui-draggable,jquery-ui-droppable,backbone,wp-backbone,wp-ajax-response,jquery-color,wp-lists,p&load%5B%5D=ostbox,nav-menu,shortcode,utils,media-models,moxiejs,plupload,wp-plupload&ver=4.9.7 HTTP/1.0" 200 168993 "http://fictional-university.local/wp-admin/customize.php?theme=hestia&return=http%3A%2F%2Ffictional-university.local%2Fwp-admin%2Fthemes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
127.0.0.1 - - [26/Jul/2018:00:06:13 +0000] "GET /wp-includes/js/tinymce/wp-tinymce.php?c=1&ver=4711-20180425 HTTP/1.0" 200 209550 "http://fictional-university.local/wp-admin/customize.php?theme=hestia&return=http%3A%2F%2Ffictional-university.local%2Fwp-admin%2Fthemes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
127.0.0.1 - - [26/Jul/2018:00:06:13 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=heartbeat,customize-widgets,accordion,customize-nav-menus,mce-view,imgareaselect,image-edit,jquery-ui-button,thickbox,plugin-ins&load%5B%5D=tall,updates,customize-models,customize-views,jquery-ui-slider,jquery-touch-punch,iris,wp-color-picker,quicktags,wplink,jquery-u&load%5B%5D=i-position,jquery-ui-menu,jquery-ui-autocomplete,media-upload,wp-embed&ver=4.9.7 HTTP/1.0" 200 83264 "http://fictional-university.local/wp-admin/customize.php?theme=hestia&return=http%3A%2F%2Ffictional-university.local%2Fwp-admin%2Fthemes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
127.0.0.1 - - [26/Jul/2018:00:06:14 +0000] "GET /?customize_changeset_uuid=1460e561-5a73-4cab-9c38-d7c6bf4163c8&customize_theme=hestia&customize_messenger_channel=preview-0 HTTP/1.0" 200 58240 "http://fictional-university.local/wp-admin/customize.php?theme=hestia&return=http%3A%2F%2Ffictional-university.local%2Fwp-admin%2Fthemes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
127.0.0.1 - - [26/Jul/2018:00:06:14 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fictional-university.local/wp-admin/customize.php?theme=hestia&return=http%3A%2F%2Ffictional-university.local%2Fwp-admin%2Fthemes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
127.0.0.1 - - [26/Jul/2018:00:07:15 +0000] "POST /wp-admin/admin-ajax.php?customize_changeset_uuid=1460e561-5a73-4cab-9c38-d7c6bf4163c8&customize_theme=hestia&customize_preview_nonce=c4aaa12abc HTTP/1.0" 200 47 "http://fictional-university.local/wp-admin/customize.php?theme=hestia&return=http%3A%2F%2Ffictional-university.local%2Fwp-admin%2Fthemes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
127.0.0.1 - - [26/Jul/2018:00:09:15 +0000] "POST /wp-admin/admin-ajax.php?customize_changeset_uuid=1460e561-5a73-4cab-9c38-d7c6bf4163c8&customize_theme=hestia&customize_preview_nonce=c4aaa12abc HTTP/1.0" 200 47 "http://fictional-university.local/wp-admin/customize.php?theme=hestia&return=http%3A%2F%2Ffictional-university.local%2Fwp-admin%2Fthemes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
127.0.0.1 - - [26/Jul/2018:00:11:16 +0000] "POST /wp-admin/admin-ajax.php?customize_changeset_uuid=1460e561-5a73-4cab-9c38-d7c6bf4163c8&customize_theme=hestia&customize_preview_nonce=c4aaa12abc HTTP/1.0" 200 47 "http://fictional-university.local/wp-admin/customize.php?theme=hestia&return=http%3A%2F%2Ffictional-university.local%2Fwp-admin%2Fthemes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
127.0.0.1 - - [26/Jul/2018:00:13:17 +0000] "POST /wp-admin/admin-ajax.php?customize_changeset_uuid=1460e561-5a73-4cab-9c38-d7c6bf4163c8&customize_theme=hestia&customize_preview_nonce=c4aaa12abc HTTP/1.0" 200 47 "http://fictional-university.local/wp-admin/customize.php?theme=hestia&return=http%3A%2F%2Ffictional-university.local%2Fwp-admin%2Fthemes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
127.0.0.1 - - [26/Jul/2018:00:15:17 +0000] "POST /wp-admin/admin-ajax.php?customize_changeset_uuid=1460e561-5a73-4cab-9c38-d7c6bf4163c8&customize_theme=hestia&customize_preview_nonce=c4aaa12abc HTTP/1.0" 200 47 "http://fictional-university.local/wp-admin/customize.php?theme=hestia&return=http%3A%2F%2Ffictional-university.local%2Fwp-admin%2Fthemes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
127.0.0.1 - - [26/Jul/2018:00:36:51 +0000] "POST /wp-admin/admin-ajax.php?customize_changeset_uuid=1460e561-5a73-4cab-9c38-d7c6bf4163c8&customize_theme=hestia&customize_preview_nonce=c4aaa12abc HTTP/1.0" 200 47 "http://fictional-university.local/wp-admin/customize.php?theme=hestia&return=http%3A%2F%2Ffictional-university.local%2Fwp-admin%2Fthemes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
127.0.0.1 - - [26/Jul/2018:00:36:52 +0000] "POST /wp-admin/admin-ajax.php?customize_changeset_uuid=1460e561-5a73-4cab-9c38-d7c6bf4163c8&customize_theme=hestia&customize_preview_nonce=c4aaa12abc HTTP/1.0" 404 50 "http://fictional-university.local/wp-admin/customize.php?theme=hestia&return=http%3A%2F%2Ffictional-university.local%2Fwp-admin%2Fthemes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
127.0.0.1 - - [26/Jul/2018:00:36:53 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 47480 "http://fictional-university.local/wp-admin/customize.php?theme=hestia&return=http%3A%2F%2Ffictional-university.local%2Fwp-admin%2Fthemes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
